ip,seq,latency_ms,recv,lost
10.45.0.6,735,0.80,736,0
10.45.0.2,728,0.66,729,0
10.45.0.2,729,1.01,730,0
10.45.0.4,710,1.10,711,0
10.45.0.5,742,1.05,743,0
10.45.0.4,711,0.63,712,0
10.45.0.5,743,0.32,744,0
10.45.0.5,744,0.60,745,0
10.45.0.2,730,0.53,731,0
10.45.0.4,712,0.40,713,0
10.45.0.4,713,0.54,714,0
10.45.0.2,731,0.79,732,0
10.45.0.2,732,0.78,733,0
10.45.0.5,745,0.52,746,0
10.45.0.2,733,1.03,734,0
10.45.0.3,735,0.46,736,0
10.45.0.6,736,1.17,737,0
10.45.0.5,746,0.79,747,0
10.45.0.5,747,6.12,748,0
10.45.0.6,737,4.08,738,0
10.45.0.2,734,5.06,735,0
10.45.0.2,735,1.34,736,0
10.45.0.5,748,0.42,749,0
10.45.0.4,714,0.94,715,0
10.45.0.2,736,0.71,737,0
10.45.0.4,715,0.46,716,0
10.45.0.5,749,0.99,750,0
10.45.0.4,716,0.79,717,0
10.45.0.6,738,1.19,739,0
10.45.0.3,736,0.87,737,0
10.45.0.3,737,0.52,738,0
10.45.0.4,717,1.22,718,0
10.45.0.2,737,1.04,738,0
10.45.0.5,750,0.62,751,0
10.45.0.3,738,0.66,739,0
10.45.0.5,751,0.91,752,0
10.45.0.4,718,0.66,719,0
10.45.0.6,739,1.20,740,0
10.45.0.6,740,0.88,741,0
10.45.0.2,738,0.99,739,0
10.45.0.4,719,0.96,720,0
10.45.0.3,739,1.19,740,0
10.45.0.5,752,0.84,753,0
10.45.0.5,753,0.98,754,0
10.45.0.4,720,1.01,721,0
10.45.0.5,754,0.94,755,0
10.45.0.4,721,0.96,722,0
10.45.0.4,722,0.67,723,0
10.45.0.6,741,0.62,742,0
10.45.0.2,739,0.52,740,0
10.45.0.4,723,1.52,724,0
10.45.0.6,742,0.67,743,0
10.45.0.2,740,0.49,741,0
10.45.0.3,740,0.53,741,0
10.45.0.4,724,0.51,725,0
10.45.0.2,741,1.00,742,0
10.45.0.2,742,1.09,743,0
10.45.0.2,743,1.20,744,0
10.45.0.4,725,0.77,726,0
10.45.0.5,755,0.97,756,0
10.45.0.5,756,1.28,757,0
10.45.0.4,726,1.03,727,0
10.45.0.4,727,0.85,728,0
10.45.0.5,757,0.78,758,0
10.45.0.5,758,1.10,759,0
10.45.0.4,728,0.73,729,0
10.45.0.2,744,0.92,745,0
10.45.0.6,743,0.92,744,0
10.45.0.5,759,0.86,760,0
10.45.0.3,741,0.89,742,0
10.45.0.6,744,0.76,745,0
10.45.0.5,760,0.56,761,0
10.45.0.4,729,0.51,730,0
10.45.0.6,745,0.39,746,0
10.45.0.3,742,1.31,743,0
10.45.0.5,761,0.97,762,0
10.45.0.6,746,0.81,747,0
10.45.0.5,762,0.84,763,0
10.45.0.6,747,0.89,748,0
10.45.0.6,748,0.40,749,0
10.45.0.2,745,0.50,746,0
10.45.0.6,749,1.16,750,0
10.45.0.4,730,0.65,731,0
10.45.0.4,731,0.76,732,0
10.45.0.4,732,1.01,733,0
10.45.0.4,733,0.71,734,0
10.45.0.2,746,0.43,747,0
10.45.0.3,743,0.52,744,0
10.45.0.3,744,0.87,745,0
10.45.0.6,750,0.37,751,0
10.45.0.4,734,1.08,735,0
10.45.0.4,735,0.76,736,0
10.45.0.5,763,0.62,764,0
10.45.0.4,736,0.96,737,0
10.45.0.5,764,0.95,765,0
10.45.0.5,765,1.28,766,0
10.45.0.6,751,0.51,752,0
10.45.0.4,737,1.11,738,0
10.45.0.3,745,0.91,746,0
10.45.0.5,766,0.94,767,0
10.45.0.6,752,1.10,753,0
10.45.0.5,767,0.77,768,0
10.45.0.5,768,1.13,769,0
10.45.0.2,747,0.72,748,0
10.45.0.3,746,1.38,747,0
10.45.0.6,753,0.79,754,0
10.45.0.3,747,1.03,748,0
10.45.0.3,748,1.23,749,0
10.45.0.3,749,1.27,750,0
10.45.0.5,769,0.91,770,0
10.45.0.5,770,0.99,771,0
10.45.0.4,738,0.94,739,0
10.45.0.3,750,1.21,751,0
10.45.0.2,748,1.13,749,0
10.45.0.5,771,1.35,772,0
10.45.0.6,754,1.01,755,0
10.45.0.5,772,1.08,773,0
10.45.0.3,751,0.81,752,0
10.45.0.2,749,0.62,750,0
10.45.0.4,739,1.04,740,0
10.45.0.2,750,0.96,751,0
10.45.0.3,752,0.75,753,0
10.45.0.5,773,0.75,774,0
10.45.0.5,774,0.85,775,0
10.45.0.6,755,1.18,756,0
10.45.0.6,756,0.76,757,0
10.45.0.6,757,1.11,758,0
10.45.0.2,751,1.01,752,0
10.45.0.4,740,1.07,741,0
10.45.0.3,753,0.84,754,0
10.45.0.6,758,0.41,759,0
10.45.0.2,752,0.74,753,0
10.45.0.4,741,0.69,742,0
10.45.0.2,753,1.05,754,0
10.45.0.6,759,0.97,760,0
10.45.0.5,775,1.44,776,0
10.45.0.3,754,1.18,755,0
10.45.0.4,742,1.21,743,0
10.45.0.2,754,2.18,755,0
10.45.0.4,743,7.70,744,0
10.45.0.2,755,1.63,756,0
10.45.0.2,756,3.29,757,0
10.45.0.5,776,1.29,777,0
10.45.0.6,760,1.17,761,0
10.45.0.3,755,1.22,756,0
10.45.0.3,756,1.01,757,0
10.45.0.4,744,0.59,745,0
10.45.0.3,757,1.12,758,0
10.45.0.3,758,0.80,759,0
10.45.0.6,761,1.50,762,0
10.45.0.5,777,1.82,778,0
10.45.0.3,759,1.36,760,0
10.45.0.2,757,1.26,758,0
10.45.0.5,778,1.06,779,0
10.45.0.2,758,0.44,759,0
10.45.0.3,760,1.47,761,0
10.45.0.4,745,0.90,746,0
10.45.0.6,762,0.67,763,0
10.45.0.6,763,0.61,764,0
10.45.0.4,746,1.11,747,0
10.45.0.2,759,0.68,760,0
10.45.0.2,760,0.90,761,0
10.45.0.3,761,0.86,762,0
10.45.0.4,747,0.75,748,0
10.45.0.2,761,0.62,762,0
10.45.0.2,762,0.67,763,0
10.45.0.4,748,0.61,749,0
10.45.0.5,779,1.46,780,0
10.45.0.2,763,0.94,764,0
10.45.0.4,749,0.80,750,0
10.45.0.3,762,1.14,763,0
10.45.0.3,763,1.26,764,0
10.45.0.6,764,1.05,765,0
10.45.0.6,765,0.78,766,0
10.45.0.4,750,0.84,751,0
10.45.0.3,764,1.33,765,0
10.45.0.3,765,1.34,766,0
10.45.0.2,764,1.18,765,0
10.45.0.5,780,1.00,781,0
10.45.0.6,766,1.12,767,0
10.45.0.2,765,0.68,766,0
10.45.0.5,781,0.64,782,0
10.45.0.2,766,1.03,767,0
10.45.0.4,751,1.13,752,0
10.45.0.6,767,0.44,768,0
10.45.0.6,768,0.71,769,0
10.45.0.4,752,0.77,753,0
10.45.0.5,782,0.91,783,0
10.45.0.3,766,1.26,767,0
10.45.0.3,767,1.00,768,0
10.45.0.5,783,0.88,784,0
10.45.0.5,784,0.99,785,0
10.45.0.3,768,0.85,769,0
10.45.0.5,785,0.86,786,0
10.45.0.3,769,0.90,770,0
10.45.0.5,786,1.05,787,0
10.45.0.5,787,1.21,788,0
10.45.0.6,769,0.97,770,0
10.45.0.6,770,0.88,771,0
10.45.0.3,770,1.07,771,0
10.45.0.2,767,0.74,768,0
10.45.0.2,768,0.46,769,0
10.45.0.2,769,0.82,770,0
10.45.0.4,753,0.61,754,0
10.45.0.4,754,0.86,755,0
10.45.0.2,770,0.57,771,0
10.45.0.2,771,0.67,772,0
10.45.0.4,755,0.75,756,0
10.45.0.3,771,0.70,772,0
10.45.0.4,756,0.32,757,0
10.45.0.2,772,0.65,773,0
10.45.0.3,772,0.60,773,0
10.45.0.5,788,1.06,789,0
10.45.0.4,757,0.67,758,0
10.45.0.3,773,0.85,774,0
10.45.0.6,771,0.62,772,0
10.45.0.4,758,0.84,759,0
10.45.0.3,774,0.97,775,0
10.45.0.3,775,0.61,776,0
10.45.0.6,772,0.79,773,0
10.45.0.2,773,0.86,774,0
10.45.0.4,759,0.58,760,0
10.45.0.3,776,1.05,777,0
10.45.0.5,789,0.98,790,0
10.45.0.3,777,1.39,778,0
10.45.0.3,778,0.66,779,0
10.45.0.3,779,0.70,780,0
10.45.0.6,773,0.33,774,0
10.45.0.2,774,0.82,775,0
10.45.0.4,760,0.80,761,0
10.45.0.6,774,1.21,775,0
10.45.0.5,790,0.84,791,0
10.45.0.4,761,0.92,762,0
10.45.0.3,780,0.88,781,0
10.45.0.2,775,0.73,776,0
10.45.0.2,776,1.24,777,0
10.45.0.3,781,0.58,782,0
10.45.0.3,782,0.97,783,0
10.45.0.2,777,0.78,778,0
10.45.0.2,778,0.51,779,0
10.45.0.6,775,0.56,776,0
10.45.0.5,791,0.43,792,0
10.45.0.2,779,0.61,780,0
10.45.0.5,792,0.75,793,0
10.45.0.6,776,0.53,777,0
10.45.0.4,762,0.62,763,0
10.45.0.5,793,1.19,794,0
10.45.0.4,763,0.90,764,0
10.45.0.2,780,0.79,781,0
10.45.0.4,764,0.47,765,0
10.45.0.3,783,0.57,784,0
10.45.0.3,784,1.40,785,0
10.45.0.6,777,0.97,778,0
10.45.0.6,778,0.89,779,0
10.45.0.6,779,0.97,780,0
10.45.0.5,794,1.11,795,0
10.45.0.3,785,0.79,786,0
10.45.0.6,780,1.06,781,0
10.45.0.3,786,0.93,787,0
10.45.0.2,781,1.04,782,0
10.45.0.6,781,0.82,782,0
10.45.0.4,765,0.70,766,0
10.45.0.6,782,0.86,783,0
10.45.0.3,787,0.80,788,0
10.45.0.5,795,1.30,796,0
10.45.0.6,783,0.97,784,0
10.45.0.3,788,0.76,789,0
10.45.0.5,796,0.67,797,0
10.45.0.4,766,0.96,767,0
10.45.0.5,797,1.05,798,0
10.45.0.5,798,1.05,799,0
10.45.0.2,782,7.39,783,0
10.45.0.4,767,4.72,768,0
10.45.0.4,768,0.90,769,0
10.45.0.2,783,0.97,784,0
10.45.0.5,799,1.65,800,0
10.45.0.6,784,1.10,785,0
10.45.0.2,784,0.73,785,0
10.45.0.3,789,0.92,790,0
10.45.0.3,790,1.23,791,0
10.45.0.3,791,1.82,792,0
10.45.0.4,769,1.39,770,0
10.45.0.5,800,1.00,801,0
10.45.0.5,801,0.95,802,0
10.45.0.5,802,0.85,803,0
10.45.0.3,792,0.60,793,0
10.45.0.4,770,0.83,771,0
10.45.0.6,785,0.80,786,0
10.45.0.2,785,0.58,786,0
10.45.0.4,771,0.96,772,0
10.45.0.5,803,0.88,804,0
10.45.0.6,786,1.02,787,0
10.45.0.2,786,0.59,787,0
10.45.0.4,772,0.73,773,0
10.45.0.6,787,0.93,788,0
10.45.0.4,773,0.57,774,0
10.45.0.6,788,0.72,789,0
10.45.0.3,793,0.53,794,0
10.45.0.4,774,0.55,775,0
10.45.0.6,789,1.35,790,0
10.45.0.6,790,1.00,791,0
10.45.0.3,794,1.10,795,0
10.45.0.5,804,1.14,805,0
10.45.0.5,805,1.02,806,0
10.45.0.6,791,1.13,792,0
10.45.0.3,795,0.73,796,0
10.45.0.2,787,0.65,788,0
10.45.0.3,796,0.70,797,0
10.45.0.5,806,1.12,807,0
10.45.0.5,807,1.44,808,0
10.45.0.6,792,0.95,793,0
10.45.0.5,808,0.67,809,0
10.45.0.6,793,1.28,794,0
10.45.0.4,775,1.11,776,0
10.45.0.5,809,1.38,810,0
10.45.0.6,794,0.81,795,0
10.45.0.4,776,1.08,777,0
10.45.0.5,810,1.19,811,0
10.45.0.2,788,1.11,789,0
10.45.0.6,795,0.93,796,0
10.45.0.4,777,0.51,778,0
10.45.0.5,811,1.06,812,0
10.45.0.6,796,0.90,797,0
10.45.0.4,778,0.74,779,0
10.45.0.6,797,0.94,798,0
10.45.0.5,812,1.06,813,0
10.45.0.6,798,1.40,799,0
10.45.0.4,779,0.70,780,0
10.45.0.6,799,1.05,800,0
10.45.0.3,797,0.94,798,0
10.45.0.4,780,0.89,781,0
10.45.0.2,789,1.24,790,0
10.45.0.6,800,1.03,801,0
10.45.0.6,801,0.92,802,0
10.45.0.4,781,1.12,782,0
10.45.0.2,790,1.13,791,0
10.45.0.2,791,0.91,792,0
10.45.0.3,798,0.96,799,0
10.45.0.3,799,1.29,800,0
10.45.0.5,813,1.07,814,0
10.45.0.6,802,1.29,803,0
10.45.0.6,803,1.09,804,0
10.45.0.4,782,1.49,783,0
10.45.0.5,814,1.08,815,0
10.45.0.2,792,0.42,793,0
10.45.0.4,783,0.75,784,0
10.45.0.4,784,0.65,785,0
10.45.0.4,785,1.05,786,0
10.45.0.4,786,1.35,787,0
10.45.0.3,800,1.00,801,0
10.45.0.3,801,1.12,802,0
10.45.0.4,787,1.21,788,0
10.45.0.6,804,1.09,805,0
10.45.0.5,815,0.55,816,0
10.45.0.4,788,1.47,789,0
10.45.0.6,805,1.02,806,0
10.45.0.5,816,0.97,817,0
10.45.0.4,789,0.45,790,0
10.45.0.4,790,0.45,791,0
10.45.0.3,802,0.84,803,0
10.45.0.6,806,0.73,807,0
10.45.0.4,791,1.02,792,0
10.45.0.2,793,0.94,794,0
10.45.0.3,803,1.12,804,0
10.45.0.4,792,0.93,793,0
10.45.0.5,817,0.62,818,0
10.45.0.3,804,0.65,805,0
10.45.0.3,805,0.82,806,0
10.45.0.4,793,0.99,794,0
10.45.0.3,806,0.63,807,0
10.45.0.4,794,0.78,795,0
10.45.0.4,795,0.75,796,0
10.45.0.3,807,0.89,808,0
10.45.0.6,807,0.77,808,0
10.45.0.4,796,0.61,797,0
10.45.0.2,794,0.68,795,0
10.45.0.2,795,0.71,796,0
10.45.0.5,818,0.67,819,0
10.45.0.4,797,0.56,798,0
10.45.0.2,796,0.66,797,0
10.45.0.4,798,0.42,799,0
10.45.0.4,799,0.58,800,0
10.45.0.4,800,0.36,801,0
10.45.0.2,797,0.60,798,0
10.45.0.6,808,0.56,809,0
10.45.0.2,798,0.54,799,0
10.45.0.6,809,0.53,810,0
10.45.0.5,819,0.85,820,0
10.45.0.4,801,0.62,802,0
10.45.0.4,802,0.65,803,0
10.45.0.6,810,0.46,811,0
10.45.0.3,808,0.39,809,0
10.45.0.5,820,0.92,821,0
10.45.0.4,803,1.33,804,0
10.45.0.6,811,0.77,812,0
10.45.0.2,799,0.52,800,0
10.45.0.5,821,1.23,822,0
10.45.0.3,809,0.57,810,0
10.45.0.5,822,1.15,823,0
10.45.0.5,823,1.24,824,0
10.45.0.3,810,0.83,811,0
10.45.0.5,824,1.12,825,0
10.45.0.6,812,0.97,813,0
10.45.0.4,804,0.78,805,0
10.45.0.2,800,0.90,801,0
10.45.0.3,811,0.77,812,0
10.45.0.4,805,0.81,806,0
10.45.0.3,812,0.75,813,0
10.45.0.5,825,0.68,826,0
10.45.0.3,813,0.65,814,0
10.45.0.6,813,1.27,814,0
10.45.0.3,814,1.01,815,0
10.45.0.6,814,10.62,815,0
10.45.0.2,801,10.95,802,0
10.45.0.3,815,6.09,816,0
10.45.0.6,815,1.06,816,0
10.45.0.3,816,0.33,817,0
10.45.0.4,806,1.15,807,0
10.45.0.5,826,1.06,827,0
10.45.0.6,816,0.76,817,0
10.45.0.2,802,1.26,803,0
10.45.0.2,803,0.82,804,0
10.45.0.4,807,1.03,808,0
10.45.0.5,827,1.13,828,0
10.45.0.6,817,0.81,818,0
10.45.0.5,828,0.61,829,0
10.45.0.4,808,0.91,809,0
10.45.0.5,829,0.91,830,0
10.45.0.3,817,0.89,818,0
10.45.0.5,830,1.11,831,0
10.45.0.6,818,0.53,819,0
10.45.0.6,819,0.70,820,0
10.45.0.5,831,1.22,832,0
10.45.0.4,809,0.70,810,0
10.45.0.2,804,0.29,805,0
10.45.0.4,810,0.70,811,0
10.45.0.6,820,0.90,821,0
10.45.0.4,811,0.39,812,0
10.45.0.3,818,0.41,819,0
10.45.0.3,819,0.77,820,0
10.45.0.4,812,0.59,813,0
10.45.0.4,813,0.68,814,0
10.45.0.2,805,1.54,806,0
10.45.0.6,821,0.44,822,0
10.45.0.4,814,1.15,815,0
10.45.0.5,832,0.84,833,0
10.45.0.5,833,1.59,834,0
10.45.0.6,822,1.42,823,0
10.45.0.5,834,1.16,835,0
10.45.0.3,820,0.77,821,0
10.45.0.6,823,1.01,824,0
10.45.0.3,821,0.73,822,0
10.45.0.2,806,0.80,807,0
10.45.0.4,815,1.00,816,0
10.45.0.6,824,0.66,825,0
10.45.0.6,825,0.48,826,0
10.45.0.5,835,0.65,836,0
10.45.0.5,836,0.62,837,0
10.45.0.6,826,0.63,827,0
10.45.0.6,827,0.61,828,0
10.45.0.2,807,0.34,808,0
10.45.0.4,816,0.53,817,0
10.45.0.6,828,0.60,829,0
10.45.0.4,817,0.51,818,0
10.45.0.5,837,0.49,838,0
10.45.0.2,808,0.39,809,0
10.45.0.4,818,0.34,819,0
10.45.0.6,829,0.69,830,0
10.45.0.3,822,0.83,823,0
10.45.0.2,809,0.69,810,0
10.45.0.4,819,0.76,820,0
10.45.0.4,820,1.01,821,0
10.45.0.2,810,1.27,811,0
10.45.0.3,823,0.41,824,0
10.45.0.4,821,0.99,822,0
10.45.0.4,822,0.86,823,0
10.45.0.5,838,0.88,839,0
10.45.0.2,811,0.66,812,0
10.45.0.6,830,0.58,831,0
10.45.0.5,839,0.49,840,0
10.45.0.2,812,0.76,813,0
10.45.0.2,813,0.79,814,0
10.45.0.2,814,0.86,815,0
10.45.0.3,824,0.80,825,0
10.45.0.6,831,0.99,832,0
10.45.0.3,825,0.78,826,0
10.45.0.4,823,1.10,824,0
10.45.0.5,840,0.78,841,0
10.45.0.6,832,0.45,833,0
10.45.0.5,841,0.90,842,0
10.45.0.5,842,0.75,843,0
10.45.0.2,815,0.97,816,0
10.45.0.3,826,0.40,827,0
10.45.0.5,843,0.61,844,0
10.45.0.6,833,0.58,834,0
10.45.0.4,824,0.78,825,0
10.45.0.5,844,0.67,845,0
10.45.0.3,827,1.00,828,0
10.45.0.4,825,0.91,826,0
10.45.0.3,828,0.76,829,0
10.45.0.3,829,0.73,830,0
10.45.0.2,816,0.58,817,0
10.45.0.3,830,0.44,831,0
10.45.0.5,845,0.47,846,0
10.45.0.5,846,0.71,847,0
10.45.0.3,831,0.80,832,0
10.45.0.3,832,0.76,833,0
10.45.0.6,834,0.56,835,0
10.45.0.6,835,0.45,836,0
10.45.0.4,826,0.66,827,0
10.45.0.3,833,0.45,834,0
10.45.0.5,847,0.74,848,0
10.45.0.4,827,0.59,828,0
10.45.0.2,817,0.63,818,0
10.45.0.2,818,0.74,819,0
10.45.0.6,836,0.56,837,0
10.45.0.3,834,0.49,835,0
10.45.0.3,835,0.65,836,0
10.45.0.5,848,0.81,849,0
10.45.0.2,819,0.78,820,0
10.45.0.3,836,0.69,837,0
10.45.0.5,849,0.67,850,0
10.45.0.6,837,0.49,838,0
10.45.0.3,837,0.93,838,0
10.45.0.6,838,1.78,839,0
10.45.0.4,828,1.18,829,0
10.45.0.6,839,0.94,840,0
10.45.0.4,829,1.10,830,0
10.45.0.4,830,1.14,831,0
10.45.0.2,820,0.87,821,0
10.45.0.4,831,0.77,832,0
10.45.0.5,850,0.75,851,0
10.45.0.5,851,0.86,852,0
10.45.0.3,838,0.33,839,0
10.45.0.4,832,0.50,833,0
10.45.0.6,840,0.75,841,0
10.45.0.2,821,0.78,822,0
10.45.0.3,839,0.43,840,0
10.45.0.2,822,0.65,823,0
10.45.0.3,840,0.53,841,0
10.45.0.3,841,0.64,842,0
10.45.0.6,841,0.71,842,0
10.45.0.2,823,0.91,824,0
10.45.0.6,842,0.62,843,0
10.45.0.6,843,0.52,844,0
10.45.0.6,844,0.41,845,0
10.45.0.2,824,0.50,825,0
10.45.0.4,833,7.08,834,0
10.45.0.5,852,7.52,853,0
10.45.0.5,853,2.59,854,0
10.45.0.4,834,0.39,835,0
10.45.0.5,854,0.88,855,0
10.45.0.3,842,0.85,843,0
10.45.0.3,843,2.34,844,0
10.45.0.3,844,1.07,845,0
10.45.0.6,845,1.13,846,0
10.45.0.6,846,1.14,847,0
10.45.0.2,825,0.62,826,0
10.45.0.3,845,0.94,846,0
10.45.0.2,826,0.78,827,0
10.45.0.2,827,0.96,828,0
10.45.0.6,847,0.35,848,0
10.45.0.6,848,0.52,849,0
10.45.0.4,835,0.71,836,0
10.45.0.5,855,0.88,856,0
10.45.0.4,836,0.65,837,0
10.45.0.5,856,0.98,857,0
10.45.0.3,846,0.80,847,0
10.45.0.5,857,1.14,858,0
10.45.0.5,858,1.49,859,0
10.45.0.6,849,1.37,850,0
10.45.0.6,850,0.80,851,0
10.45.0.3,847,0.72,848,0
10.45.0.4,837,0.43,838,0
10.45.0.4,838,0.73,839,0
10.45.0.6,851,0.57,852,0
10.45.0.2,828,0.47,829,0
10.45.0.6,852,0.37,853,0
10.45.0.5,859,0.31,860,0
10.45.0.4,839,0.47,840,0
10.45.0.3,848,0.52,849,0
10.45.0.4,840,0.88,841,0
10.45.0.2,829,0.64,830,0
10.45.0.5,860,0.59,861,0
10.45.0.6,853,0.93,854,0
10.45.0.2,830,0.43,831,0
10.45.0.3,849,0.41,850,0
10.45.0.4,841,0.53,842,0
10.45.0.2,831,0.50,832,0
10.45.0.5,861,0.61,862,0
10.45.0.6,854,0.47,855,0
10.45.0.6,855,0.40,856,0
10.45.0.4,842,0.66,843,0
10.45.0.4,843,0.83,844,0
10.45.0.2,832,0.74,833,0
10.45.0.5,862,0.54,863,0
10.45.0.4,844,0.86,845,0
10.45.0.5,863,0.76,864,0
10.45.0.3,850,0.69,851,0
10.45.0.2,833,0.77,834,0
10.45.0.4,845,0.57,846,0
10.45.0.2,834,0.42,835,0
10.45.0.2,835,0.62,836,0
10.45.0.4,846,0.55,847,0
10.45.0.3,851,0.57,852,0
10.45.0.4,847,0.63,848,0
10.45.0.6,856,0.69,857,0
10.45.0.2,836,0.89,837,0
10.45.0.4,848,0.61,849,0
10.45.0.6,857,0.42,858,0
10.45.0.3,852,0.39,853,0
10.45.0.4,849,0.45,850,0
10.45.0.6,858,0.35,859,0
10.45.0.2,837,0.52,838,0
10.45.0.2,838,0.74,839,0
10.45.0.2,839,0.56,840,0
10.45.0.6,859,0.71,860,0
10.45.0.5,864,0.70,865,0
10.45.0.5,865,0.65,866,0
10.45.0.6,860,0.66,861,0
10.45.0.5,866,0.68,867,0
10.45.0.6,861,0.69,862,0
10.45.0.5,867,0.53,868,0
10.45.0.6,862,0.63,863,0
10.45.0.3,853,0.45,854,0
10.45.0.4,850,0.58,851,0
10.45.0.5,868,0.58,869,0
10.45.0.5,869,0.73,870,0
10.45.0.6,863,0.67,864,0
10.45.0.5,870,0.61,871,0
10.45.0.2,840,1.01,841,0
10.45.0.2,841,0.64,842,0
10.45.0.3,854,0.70,855,0
10.45.0.4,851,1.13,852,0
10.45.0.6,864,0.89,865,0
10.45.0.6,865,0.84,866,0
10.45.0.6,866,0.56,867,0
10.45.0.6,867,1.08,868,0
10.45.0.6,868,0.92,869,0
10.45.0.6,869,0.91,870,0
10.45.0.4,852,1.18,853,0
10.45.0.4,853,1.24,854,0
10.45.0.5,871,0.80,872,0
10.45.0.6,870,0.40,871,0
10.45.0.6,871,0.46,872,0
10.45.0.4,854,1.35,855,0
10.45.0.5,872,0.85,873,0
10.45.0.6,872,0.72,873,0
10.45.0.5,873,0.51,874,0
10.45.0.3,855,0.97,856,0
10.45.0.2,842,1.18,843,0
10.45.0.5,874,0.74,875,0
10.45.0.5,875,1.22,876,0
10.45.0.3,856,0.62,857,0
10.45.0.6,873,1.06,874,0
10.45.0.2,843,1.44,844,0
10.45.0.6,874,0.88,875,0
10.45.0.2,844,1.84,845,0
10.45.0.2,845,1.17,846,0
10.45.0.4,855,1.01,856,0
10.45.0.4,856,1.14,857,0
10.45.0.2,846,0.56,847,0
10.45.0.5,876,0.54,877,0
10.45.0.3,857,0.88,858,0
10.45.0.4,857,1.03,858,0
10.45.0.3,858,0.77,859,0
10.45.0.3,859,0.67,860,0
10.45.0.4,858,0.97,859,0
10.45.0.6,875,0.78,876,0
10.45.0.4,859,1.01,860,0
10.45.0.5,877,0.63,878,0
10.45.0.4,860,0.79,861,0
10.45.0.4,861,1.07,862,0
10.45.0.4,862,0.91,863,0
10.45.0.3,860,0.68,861,0
10.45.0.4,863,0.78,864,0
10.45.0.2,847,0.42,848,0
10.45.0.4,864,1.12,865,0
10.45.0.2,848,0.78,849,0
10.45.0.4,865,0.46,866,0
10.45.0.2,849,0.54,850,0
10.45.0.3,861,0.97,862,0
10.45.0.2,850,0.52,851,0
10.45.0.3,862,0.75,863,0
10.45.0.4,866,0.85,867,0
10.45.0.3,863,0.43,864,0
10.45.0.6,876,0.67,877,0
10.45.0.5,878,0.67,879,0
10.45.0.4,867,1.18,868,0
10.45.0.4,868,1.58,869,0
10.45.0.6,877,1.15,878,0
10.45.0.4,869,9.09,870,0
10.45.0.5,879,3.28,880,0
10.45.0.4,870,2.36,871,0
10.45.0.4,871,0.46,872,0
10.45.0.5,880,0.83,881,0
10.45.0.2,851,0.95,852,0
10.45.0.3,864,0.99,865,0
10.45.0.2,852,1.27,853,0
10.45.0.4,872,1.19,873,0
10.45.0.5,881,1.56,882,0
10.45.0.3,865,0.70,866,0
10.45.0.4,873,0.53,874,0
10.45.0.5,882,0.84,883,0
10.45.0.3,866,0.76,867,0
10.45.0.6,878,0.76,879,0
10.45.0.3,867,0.64,868,0
10.45.0.6,879,0.36,880,0
10.45.0.5,883,1.16,884,0
10.45.0.3,868,0.58,869,0
10.45.0.6,880,0.54,881,0
10.45.0.5,884,1.15,885,0
10.45.0.6,881,0.34,882,0
10.45.0.4,874,0.47,875,0
10.45.0.3,869,0.58,870,0
10.45.0.2,853,0.72,854,0
10.45.0.6,882,0.46,883,0
10.45.0.3,870,0.53,871,0
10.45.0.3,871,0.80,872,0
10.45.0.4,875,0.77,876,0
10.45.0.6,883,0.41,884,0
10.45.0.5,885,1.07,886,0
10.45.0.5,886,1.18,887,0
10.45.0.2,854,0.89,855,0
10.45.0.2,855,1.11,856,0
10.45.0.3,872,0.77,873,0
10.45.0.3,873,0.50,874,0
10.45.0.4,876,0.94,877,0
10.45.0.6,884,0.48,885,0
10.45.0.4,877,0.37,878,0
10.45.0.2,856,0.68,857,0
10.45.0.3,874,0.36,875,0
10.45.0.2,857,0.79,858,0
10.45.0.5,887,0.45,888,0
10.45.0.2,858,0.63,859,0
10.45.0.6,885,0.47,886,0
10.45.0.5,888,0.52,889,0
10.45.0.4,878,0.26,879,0
10.45.0.5,889,0.50,890,0
10.45.0.5,890,0.47,891,0
10.45.0.6,886,0.38,887,0
10.45.0.5,891,0.44,892,0
10.45.0.4,879,0.42,880,0
10.45.0.3,875,0.37,876,0
10.45.0.5,892,0.56,893,0
10.45.0.3,876,0.60,877,0
10.45.0.5,893,0.48,894,0
10.45.0.2,859,0.61,860,0
10.45.0.2,860,0.53,861,0
10.45.0.5,894,0.37,895,0
10.45.0.6,887,0.30,888,0
10.45.0.3,877,0.70,878,0
10.45.0.3,878,0.70,879,0
10.45.0.2,861,0.82,862,0
10.45.0.5,895,0.55,896,0
10.45.0.2,862,0.53,863,0
10.45.0.4,880,0.97,881,0
10.45.0.2,863,0.55,864,0
10.45.0.4,881,0.27,882,0
10.45.0.3,879,0.40,880,0
10.45.0.5,896,1.02,897,0
10.45.0.6,888,0.41,889,0
10.45.0.2,864,0.56,865,0
10.45.0.5,897,0.88,898,0
10.45.0.5,898,1.02,899,0
10.45.0.5,899,0.90,900,0
10.45.0.4,882,0.66,883,0
10.45.0.3,880,0.72,881,0
10.45.0.3,881,0.67,882,0
10.45.0.4,883,1.01,884,0
10.45.0.4,884,0.84,885,0
10.45.0.6,889,0.56,890,0
10.45.0.5,900,1.15,901,0
10.45.0.2,865,0.51,866,0
10.45.0.3,882,0.96,883,0
10.45.0.2,866,0.85,867,0
